state_name,county_name,zip_code,share_of_homes_in_negative_equity
Wisconsin,Lafayette,53586,0.06674907356500626
Illinois,Madison,62281,0.06672760844230652
Iowa,Shelby,51530,0.06666667014360428
New Jersey,Cumberland,08316,0.06666667014360428
Illinois,Champaign,61862,0.06666667014360428
New Jersey,Cumberland,08360,0.06652440130710602
Florida,Sumter,33585,0.06650245934724808
Louisiana,Lafourche,70355,0.06648199260234833
Massachusetts,Plymouth,02302,0.06638388335704803
Connecticut,Windham,06226,0.0663730725646019
Washington,Chelan,98836,0.06635071337223053
Connecticut,Middlesex,06457,0.06634698808193207
Mississippi,DeSoto,38637,0.06634382903575897
Illinois,DeKalb,60135,0.06633081287145615
California,San Diego,92113,0.06631352007389069
Florida,Gadsden,32343,0.06621520221233368
New Jersey,Middlesex,07077,0.06619385629892349
Virginia,Hampton City,23661,0.06617769598960876
North Dakota,McHenry,58710,0.06611569970846176
Ohio,Wood,43529,0.06611569970846176
Florida,Miami-Dade,33169,0.06604938209056854
New Jersey,Gloucester,08086,0.06604127585887909
New Jersey,Bergen,07644,0.06603773683309555
Connecticut,Fairfield,06906,0.06600071489810944
Iowa,Lyon,51241,0.06589147448539734
Connecticut,Litchfield,06779,0.06581740826368332
Massachusetts,Suffolk,02121,0.06579804420471191
Ohio,Fulton,43540,0.06576402485370636
Virginia,Fairfax,22309,0.06575695425271988
North Dakota,Benson,58346,0.0656934306025505
Nebraska,Seward,68360,0.06565656512975693
Michigan,Genesee,48437,0.06563706696033478
Wisconsin,Dodge,53035,0.06557376682758331
Kentucky,Meade,40157,0.06553398072719574
California,Fresno,93703,0.06542729586362839
California,Placer,95681,0.06542056053876877
Ohio,Putnam,45827,0.06532663106918335
California,Santa Clara,94304,0.06530611962080002
Virginia,Portsmouth City,23707,0.0652957409620285
New Jersey,Burlington,08554,0.06518624722957611
Illinois,Cook,60625,0.06515870988368988
Connecticut,Windham,06331,0.0651499480009079
Connecticut,Litchfield,06794,0.06509945541620255
Missouri,Buchanan,64440,0.06508875638246536
Illinois,Woodford,61545,0.06506849080324173
California,Los Angeles,93543,0.06506215035915375
Florida,Broward,33069,0.06502937525510788
Iowa,Lee,52656,0.06502462923526764
Illinois,Jackson,62916,0.06499999761581421
California,Madera,93638,0.06499535590410233
Arizona,Maricopa,85019,0.0649731308221817
Iowa,Carroll,51455,0.0649474710226059
Michigan,Bay,48613,0.06490384787321091
California,Kern,93306,0.06482857465744019
Oklahoma,Comanche,73540,0.06481481343507767
Illinois,Adams,62349,0.06481481343507767
Ohio,Putnam,45853,0.06477732956409454
Connecticut,New Haven,06460,0.06476323306560516
Tennessee,Williamson,37046,0.06472795456647873
Massachusetts,Worcester,01603,0.06467879563570023
Iowa,Fayette,50655,0.06462585180997849
Connecticut,Windham,06241,0.06457431614398956
Oklahoma,Oklahoma,73007,0.06448203325271606
Maryland,Charles,20640,0.06445201486349106
Illinois,Woodford,61729,0.06443914026021957
New Jersey,Mercer,08520,0.06443885713815689
Massachusetts,Hampden,01107,0.06442952901124954
Michigan,Muskegon,49440,0.06440678238868713
Iowa,Cherokee,51061,0.06437768042087555
Wisconsin,Dane,53529,0.06436420977115631
Louisiana,East Baton Rouge,70819,0.06432748585939407
Connecticut,Windham,06235,0.06429391354322433
North Dakota,Ward,58718,0.06422018259763718
California,Fresno,93728,0.06418581306934357
Michigan,Shiawassee,48418,0.0641741082072258
New Jersey,Cumberland,08311,0.0641399398446083
Connecticut,Litchfield,06785,0.06413301825523376
New Jersey,Mercer,08629,0.06411398202180862
Iowa,Grundy,50680,0.06404958665370941
Virginia,Suffolk City,23434,0.06404494494199753
Michigan,Wayne,48184,0.06402327865362167
California,Contra Costa,94565,0.0640217587351799
Wisconsin,Saint Croix,54082,0.06401138007640839
North Dakota,Richland,58061,0.06400000303983688
Maryland,Worcester,21851,0.06394640356302261
New Jersey,Burlington,08068,0.06389301270246506
New York,Kings,11206,0.06384336948394775
Maryland,Allegany,21542,0.06382978707551956
Maryland,Howard,20763,0.06369426846504211
New Jersey,Atlantic,08326,0.06365503370761871
Ohio,Summit,44320,0.06363523751497269
Delaware,Sussex,19960,0.06356655061244965
California,San Joaquin,95205,0.06353022158145905
Connecticut,Windham,06282,0.0635208711028099
Iowa,Dubuque,52046,0.06351183354854584
North Dakota,Richland,58018,0.0634920671582222
Iowa,Iowa,52251,0.0634920671582222
Iowa,Fayette,52147,0.0634920671582222
California,San Diego,91934,0.06333333253860474
Massachusetts,Worcester,01420,0.06329735368490219
Ohio,Hamilton,45227,0.06329484283924103
California,Fresno,93650,0.06329113990068436
Ohio,Lorain,44050,0.06328059732913971
Illinois,Grundy,60447,0.06326304376125336
New Jersey,Camden,08033,0.06324038654565811
Iowa,Jones,52362,0.06318681687116623
Illinois,Cook,60438,0.06316583603620529
Connecticut,Tolland,06076,0.06307659298181534
California,Calaveras,95225,0.06306306272745132
Massachusetts,Essex,01901,0.06306306272745132
Ohio,Hamilton,45111,0.06306306272745132
Iowa,Mitchell,50460,0.06306306272745132
Maryland,Baltimore City,21239,0.06302778422832489
Illinois,Cook,60445,0.06301531195640564
California,Los Angeles,93534,0.0630081295967102
Massachusetts,Hampden,01151,0.06296296417713165
New York,Putnam,10509,0.06295213103294373
Nebraska,Saunders,68003,0.06281991302967072
Florida,Miami-Dade,33128,0.06280193477869034
Louisiana,Saint Tammany,70471,0.06278538703918457
Wisconsin,Jefferson,53137,0.062745101749897
Ohio,Ottawa,43432,0.06273764371871948
Florida,Palm Beach,33404,0.06273344159126282
Michigan,Ingham,48819,0.06268656998872757
Iowa,Obrien,51248,0.06267409771680832
Louisiana,Tangipahoa,70466,0.06266820430755615
Florida,Hillsborough,33637,0.06266318261623383
Connecticut,Hartford,06062,0.06262721121311188
Wisconsin,Milwaukee,53210,0.06261804699897766
Virginia,Spotsylvania,22534,0.0625990480184555
California,Los Angeles,93535,0.06259763240814209
New Jersey,Morris,07828,0.06254030019044876
North Dakota,Cass,58021,0.0625
Iowa,Webster,50532,0.0625
Maryland,Cecil,21913,0.0625
Arizona,Maricopa,85201,0.06248839199542999
Connecticut,Hartford,06085,0.06247379630804062
Florida,Palm Beach,33461,0.06243414059281349
Connecticut,Litchfield,06783,0.062386978417634964
Louisiana,Jefferson,70001,0.062386978417634964
Illinois,McLean,61728,0.06238185241818428
Florida,Orange,32810,0.06236821785569191
California,Kern,93516,0.062358275055885315
New Jersey,Camden,08012,0.06231505796313286
New York,Queens,11412,0.06229184567928314
Illinois,Montgomery,62032,0.062211982905864716
Montana,Lake,59855,0.062176164239645004
Missouri,Saint Louis City,63120,0.0621647983789444
Connecticut,Hartford,06010,0.062154483050107956
Florida,Volusia,32117,0.06210066005587578
Louisiana,Jefferson,70005,0.06209807097911835
Virginia,Suffolk City,23437,0.06208651512861252
Georgia,Fulton,30315,0.062047798186540604
Kansas,Sedgwick,67227,0.06201550364494324
New Jersey,Camden,08110,0.06199365854263306
Maryland,Baltimore City,21213,0.061927396804094315
Arizona,Maricopa,85006,0.0619097575545311
Massachusetts,Suffolk,02119,0.06188742816448212
California,San Diego,91906,0.06186440587043762
Pennsylvania,Mercer,16130,0.06179775297641754
New York,Suffolk,11772,0.061781954020261765
Iowa,Keokuk,52563,0.06178160756826401
Ohio,Cuyahoga,44105,0.06176937371492386
Ohio,Cuyahoga,44109,0.0617462620139122
Maryland,Baltimore City,21226,0.06172839552164078
Arizona,Pima,85653,0.061656732112169266
Connecticut,Litchfield,06787,0.06165632978081703
Florida,Palm Beach,33405,0.061656005680561066
Louisiana,Saint Tammany,70460,0.06163787841796875
New York,Suffolk,11967,0.061634019017219543
New York,Putnam,10512,0.06162280589342117
Florida,Palm Beach,33407,0.06161673367023468
California,San Luis Obispo,93461,0.061611372977495193
Louisiana,East Baton Rouge,70808,0.06161019206047058
New York,Queens,11434,0.06150978431105614
Iowa,Plymouth,51050,0.06149732694029808
California,Fresno,93725,0.06147263944149017
Iowa,Decatur,50144,0.06147091090679169
Florida,Orange,32809,0.06141382455825806
New Jersey,Burlington,08518,0.06138613820075989
Iowa,Sac,51053,0.061349693685770035
Florida,Miami-Dade,33194,0.06127770617604256
Louisiana,Saint Tammany,70447,0.06126447021961212
Illinois,Kane,60511,0.06122449040412903
New Jersey,Warren,07840,0.06119734048843384
New Jersey,Essex,07109,0.06119067221879959
Florida,Marion,34420,0.06115676462650299
California,Sacramento,95832,0.061051856726408005
Connecticut,Fairfield,06812,0.06104192137718201
Massachusetts,Worcester,01440,0.06103202700614929
Pennsylvania,Lehigh,18102,0.061014190316200256
New Jersey,Sussex,07422,0.060983605682849884
Maryland,Montgomery,20877,0.06097927317023277
Illinois,DuPage,60139,0.06095842272043228
Louisiana,Lafayette,70529,0.06095282733440399
New York,Westchester,10550,0.06089172139763832
Illinois,Peoria,61604,0.06075412407517433
Connecticut,Litchfield,06757,0.06075216829776764
California,San Joaquin,95206,0.06064638867974281
Illinois,DuPage,60185,0.06060934439301491
Maryland,Worcester,21829,0.06060606241226196
Illinois,Lee,61353,0.06060606241226196
Iowa,Delaware,52050,0.06060606241226196
Connecticut,New Haven,06511,0.06056264787912369
New York,Kings,11207,0.06055236980319023
Maryland,Caroline,21636,0.06053268909454346
Connecticut,New London,06370,0.060395315289497375
Illinois,Champaign,61847,0.060386475175619125
Ohio,Hamilton,45241,0.060383424162864685
Connecticut,Hartford,06093,0.06035087630152702
North Carolina,Carteret,28524,0.06034482643008232
Georgia,Jefferson,30818,0.06034482643008232
Michigan,Washtenaw,48198,0.06032970920205116
Iowa,Buena Vista,50585,0.06032906845211983
Maryland,Washington,21711,0.06018518656492233
Illinois,Christian,62555,0.06018518656492233
Louisiana,Saint Tammany,70448,0.06017885357141495
New Jersey,Burlington,08060,0.060174088925123215
Ohio,Darke,45358,0.060150377452373505
Virginia,Chesapeake City,23325,0.060096584260463715
Ohio,Hamilton,45205,0.060095272958278656
Ohio,Mercer,45860,0.060060061514377594
Connecticut,Windham,06278,0.060011882334947586
Maryland,Calvert,20615,0.05999999865889549
Nebraska,Saunders,68041,0.05999999865889549
Arizona,Pima,85713,0.059974219650030136
New Jersey,Gloucester,08027,0.05994550511240959
Wisconsin,Dane,53517,0.05993150547146797
Wisconsin,Marathon,54471,0.059854015707969666
Connecticut,New London,06384,0.05983680859208107
Ohio,Hancock,45889,0.059813085943460464
Maryland,Prince Georges,20745,0.059746697545051575
Georgia,Brooks,31629,0.059734512120485306
Florida,Miami-Dade,33135,0.05971520394086838
Ohio,Hancock,44804,0.05970149114727974
Illinois,La Salle,60518,0.05968688800930977
Arizona,Maricopa,85008,0.05967612937092781
New York,Putnam,10579,0.059665143489837646
Connecticut,New Haven,06483,0.05963939055800438
Maryland,Frederick,21798,0.05961070582270622
New Jersey,Burlington,08036,0.05959368124604225
Maryland,Baltimore City,21217,0.05953026935458183
Utah,Cache,84305,0.0595238097012043
New York,Bronx,10474,0.059500958770513535
California,Los Angeles,90002,0.05947905406355858
Illinois,Rock Island,61232,0.05945945903658867
Indiana,Vermillion,47831,0.059405941516160965
Louisiana,Saint Tammany,70458,0.0593966506421566
Illinois,Peoria,61529,0.059396300464868546
New Hampshire,Merrimack,03263,0.059382423758506775
Maryland,Prince Georges,20722,0.059316955506801605
New Jersey,Atlantic,08215,0.05927121639251709
Oklahoma,Comanche,73552,0.05925925821065903
Illinois,Lake,60087,0.05925727263092995
New Jersey,Warren,08865,0.05925103276968002
Florida,Broward,33065,0.059248846024274826
Illinois,Kane,60151,0.05922746658325195
Florida,Lee,33993,0.05914260819554329
Louisiana,East Baton Rouge,70806,0.05908776819705963
Virginia,Caroline,22546,0.05908063426613808
Minnesota,Faribault,56023,0.05907173082232475
Maryland,Prince Georges,20746,0.059069838374853134
Illinois,Williamson,62933,0.058968059718608856
Florida,Miami-Dade,33184,0.058963995426893234
Arizona,Maricopa,85041,0.05896169692277908
Louisiana,Bossier,71051,0.058941058814525604
Maryland,Baltimore City,21206,0.05892832577228546
Maryland,Montgomery,20866,0.05882352963089943
Michigan,Sanilac,48426,0.05882352963089943
Virginia,Suffolk City,23438,0.05882352963089943
Iowa,Benton,52229,0.05882352963089943
Virginia,Hampton City,23663,0.05871850997209549
New York,Rockland,10984,0.05867665261030197
Oklahoma,McClain,73093,0.05865102633833885
Arizona,Maricopa,85042,0.0586404986679554
Massachusetts,Worcester,01605,0.05863874405622482
New Jersey,Gloucester,08061,0.05861456319689751
Michigan,Oakland,48336,0.05855710059404373
Delaware,New Castle,19734,0.058534301817417145
California,Merced,95365,0.05849268659949303
Illinois,DeKalb,60520,0.05848623812198639
Louisiana,East Baton Rouge,70714,0.05847098305821419
Wisconsin,Jefferson,53036,0.058453235775232315
California,Kings,93266,0.05844155699014664
Ohio,Summit,44319,0.05834968388080597
Florida,Lee,33916,0.058321479707956314
Louisiana,Saint Tammany,70433,0.058308400213718414
Iowa,Johnson,52755,0.05822784826159477
Georgia,Fulton,30337,0.05822475627064705
California,San Bernardino,92301,0.05819222331047058
Florida,Hillsborough,33612,0.058182887732982635
Maryland,Dorchester,21659,0.058171745389699936
Michigan,Wayne,48239,0.05816759169101715
Massachusetts,Suffolk,02124,0.05815305933356285
California,Fresno,93640,0.05812574177980423
Illinois,Randolph,62277,0.058116231113672256
Maryland,Prince Georges,20748,0.05811586230993271
District of Columbia,District of Columbia,20020,0.05809563770890236
Iowa,Poweshiek,50242,0.05806451663374901
Florida,Miami-Dade,33157,0.058057744055986404
Illinois,Cook,60476,0.05803108960390091
Florida,Brevard,32909,0.05801969766616821
New Jersey,Gloucester,08080,0.05801083892583847
Virginia,Norfolk City,23517,0.05800865963101387
Ohio,Franklin,43223,0.05800348520278931
Connecticut,Fairfield,06801,0.05798637494444847
Ohio,Darke,45388,0.05797101557254791
Iowa,Linn,52352,0.05797101557254791
Florida,Miami-Dade,33166,0.057919297367334366
Louisiana,East Baton Rouge,70810,0.05790792778134346
Florida,Miami-Dade,33136,0.05790387839078903
California,San Bernardino,92405,0.057891011238098145
Florida,Hillsborough,33614,0.057854048907756805
Illinois,Kendall,60537,0.057851240038871765
Florida,Orange,32811,0.05784561485052109
Connecticut,New Haven,06770,0.057833753526210785
New Jersey,Cumberland,08323,0.05782312899827957
Minnesota,Faribault,56033,0.05780346691608429
New York,Kings,11205,0.057777777314186096
Iowa,Guthrie,50164,0.057777777314186096
Connecticut,Fairfield,06905,0.05774402618408203
Delaware,Sussex,19940,0.05770277604460716
Nebraska,Gage,68301,0.057692307978868484
Florida,Sarasota,34237,0.057692307978868484
Iowa,Sioux,51239,0.05763397365808487
New Jersey,Morris,07803,0.0575953908264637
Ohio,Wood,43462,0.057581573724746704
Rhode Island,Providence,02859,0.05756097659468651
Wisconsin,Sauk,53937,0.057553958147764206
Minnesota,Lyon,56169,0.057553958147764206
Illinois,Saint Clair,62240,0.057500001043081284
New Jersey,Burlington,08052,0.05748097971081734
Oklahoma,Oklahoma,73169,0.05747126415371895
Maryland,Allegany,21555,0.05745721235871315
California,Fresno,93622,0.05744949355721474
New Jersey,Sussex,07461,0.057433489710092545
Arkansas,Benton,72736,0.05742867663502693
Iowa,Webster,50544,0.057416267693042755
Connecticut,Hartford,06110,0.05740828812122345
Connecticut,Fairfield,06811,0.05738396570086479
Maryland,Dorchester,21648,0.05737704783678055
Wisconsin,Sauk,53961,0.05734767019748688
New York,Nassau,11520,0.05730659142136574
Virginia,Culpeper,22736,0.0572916679084301
New Jersey,Burlington,08057,0.05726681277155876
California,Riverside,92236,0.05725662410259247
Virginia,Caroline,22514,0.05723905563354492
New Jersey,Gloucester,08097,0.05721830949187279
Connecticut,New London,06379,0.05720338970422745
Arkansas,White,72085,0.05714285746216774
Connecticut,Litchfield,06790,0.05712669715285301
New Jersey,Camden,08035,0.057121098041534424
Iowa,Polk,50226,0.05708245187997818
Virginia,Stafford,22556,0.05701703578233719
Connecticut,Windham,06266,0.05699481815099716
Iowa,Winneshiek,52144,0.056980058550834656
Ohio,Franklin,43203,0.056959118694067
Ohio,Cuyahoga,44118,0.05693550780415535
Michigan,Wayne,48240,0.05691710114479065
Pennsylvania,Mercer,16114,0.056910570710897446
California,Calaveras,95254,0.056872036308050156
Illinois,Adams,62338,0.0568561889231205
Ohio,Hamilton,45224,0.05684902146458626
New Jersey,Middlesex,08879,0.05681474879384041
Ohio,Clark,45369,0.05674418434500694
Louisiana,East Baton Rouge,70817,0.05674152821302414
Oklahoma,Delaware,74364,0.05673758685588837
Iowa,Jones,52321,0.05673758685588837
Iowa,Dubuque,52073,0.056716419756412506
Nebraska,Douglas,68064,0.05670886114239693
Connecticut,Litchfield,06793,0.05669291317462921
Ohio,Hamilton,45207,0.05667372792959213
Florida,Pinellas,33713,0.05665266886353493
Iowa,Hamilton,50231,0.056603774428367615
New York,New York,10030,0.05656108632683754
Florida,Leon,32305,0.05653851106762886
Nebraska,Lancaster,68339,0.056511055678129196
Ohio,Hamilton,45239,0.05651082098484039
Ohio,Stark,44666,0.05646630376577377
Illinois,Tazewell,61535,0.05645161122083664
Iowa,Clay,51357,0.05642633140087128
Michigan,Wayne,48146,0.05638967826962471
Wisconsin,Manitowoc,54227,0.05629139021039009
Connecticut,Fairfield,06907,0.05628930777311325
Virginia,Chesapeake City,23321,0.056251537054777145
New Jersey,Camden,08030,0.05624999850988388
North Dakota,Pembina,58225,0.05623471736907959
California,Calaveras,95252,0.05622047185897827
California,Fresno,93656,0.05621033534407616
Louisiana,Bossier,71006,0.05620262399315834
Illinois,DeKalb,60548,0.056197479367256165
Michigan,Bay,48747,0.056179776787757874
Illinois,Clinton,62245,0.05616438388824463
Illinois,Woodford,61760,0.056157633662223816
Iowa,Carroll,51436,0.056155506521463394
Maryland,Dorchester,21631,0.05614714324474335
New York,Rockland,10974,0.056112226098775864
