state_name,county_name,zip_code,pct_homes_negative_equity
Iowa,Decatur,50144,6.15
Florida,Orange,32809,6.14
New Jersey,Burlington,08518,6.14
Iowa,Sac,51053,6.13
Florida,Miami-Dade,33194,6.13
Louisiana,Saint Tammany,70447,6.13
Illinois,Kane,60511,6.12
New Jersey,Warren,07840,6.12
New Jersey,Essex,07109,6.12
Florida,Marion,34420,6.12
California,Sacramento,95832,6.11
Connecticut,Fairfield,06812,6.1
Massachusetts,Worcester,01440,6.1
Pennsylvania,Lehigh,18102,6.1
New Jersey,Sussex,07422,6.1
Maryland,Montgomery,20877,6.1
Illinois,DuPage,60139,6.1
Louisiana,Lafayette,70529,6.1
New York,Westchester,10550,6.09
Illinois,Peoria,61604,6.08
Connecticut,Litchfield,06757,6.08
California,San Joaquin,95206,6.06
Illinois,DuPage,60185,6.06
Maryland,Worcester,21829,6.06
Illinois,Lee,61353,6.06
Iowa,Delaware,52050,6.06
Connecticut,New Haven,06511,6.06
New York,Kings,11207,6.06
Maryland,Caroline,21636,6.05
Connecticut,New London,06370,6.04
Illinois,Champaign,61847,6.04
Ohio,Hamilton,45241,6.04
Connecticut,Hartford,06093,6.04
North Carolina,Carteret,28524,6.03
Georgia,Jefferson,30818,6.03
Michigan,Washtenaw,48198,6.03
Iowa,Buena Vista,50585,6.03
Maryland,Washington,21711,6.02
Illinois,Christian,62555,6.02
Louisiana,Saint Tammany,70448,6.02
New Jersey,Burlington,08060,6.02
Ohio,Darke,45358,6.02
Virginia,Chesapeake City,23325,6.01
Ohio,Hamilton,45205,6.01
Ohio,Mercer,45860,6.01
Connecticut,Windham,06278,6
Maryland,Calvert,20615,6
Nebraska,Saunders,68041,6
Arizona,Pima,85713,6
New Jersey,Gloucester,08027,5.99
Wisconsin,Dane,53517,5.99
Wisconsin,Marathon,54471,5.99
Connecticut,New London,06384,5.98
Ohio,Hancock,45889,5.98
Maryland,Prince Georges,20745,5.97
Georgia,Brooks,31629,5.97
Florida,Miami-Dade,33135,5.97
Ohio,Hancock,44804,5.97
Illinois,La Salle,60518,5.97
Arizona,Maricopa,85008,5.97
New York,Putnam,10579,5.97
Connecticut,New Haven,06483,5.96
Maryland,Frederick,21798,5.96
New Jersey,Burlington,08036,5.96
Maryland,Baltimore City,21217,5.95
Utah,Cache,84305,5.95
New York,Bronx,10474,5.95
California,Los Angeles,90002,5.95
Illinois,Rock Island,61232,5.95
Indiana,Vermillion,47831,5.94
Louisiana,Saint Tammany,70458,5.94
Illinois,Peoria,61529,5.94
New Hampshire,Merrimack,03263,5.94
Maryland,Prince Georges,20722,5.93
New Jersey,Atlantic,08215,5.93
Oklahoma,Comanche,73552,5.93
Illinois,Lake,60087,5.93
New Jersey,Warren,08865,5.93
Florida,Broward,33065,5.92
Illinois,Kane,60151,5.92
Florida,Lee,33993,5.91
Louisiana,East Baton Rouge,70806,5.91
Virginia,Caroline,22546,5.91
Minnesota,Faribault,56023,5.91
Maryland,Prince Georges,20746,5.91
Illinois,Williamson,62933,5.9
Florida,Miami-Dade,33184,5.9
Arizona,Maricopa,85041,5.9
Louisiana,Bossier,71051,5.89
Maryland,Baltimore City,21206,5.89
Maryland,Montgomery,20866,5.88
Michigan,Sanilac,48426,5.88
Virginia,Suffolk City,23438,5.88
Iowa,Benton,52229,5.88
Virginia,Hampton City,23663,5.87
New York,Rockland,10984,5.87
Oklahoma,McClain,73093,5.87
Arizona,Maricopa,85042,5.86
Massachusetts,Worcester,01605,5.86
New Jersey,Gloucester,08061,5.86
Michigan,Oakland,48336,5.86
Delaware,New Castle,19734,5.85
California,Merced,95365,5.85
Illinois,DeKalb,60520,5.85
Louisiana,East Baton Rouge,70714,5.85
Wisconsin,Jefferson,53036,5.85
California,Kings,93266,5.84
Ohio,Summit,44319,5.83
Florida,Lee,33916,5.83
Louisiana,Saint Tammany,70433,5.83
Iowa,Johnson,52755,5.82
Georgia,Fulton,30337,5.82
California,San Bernardino,92301,5.82
Florida,Hillsborough,33612,5.82
Maryland,Dorchester,21659,5.82
Michigan,Wayne,48239,5.82
Massachusetts,Suffolk,02124,5.82
California,Fresno,93640,5.81
Illinois,Randolph,62277,5.81
Maryland,Prince Georges,20748,5.81
District of Columbia,District of Columbia,20020,5.81
Iowa,Poweshiek,50242,5.81
Florida,Miami-Dade,33157,5.81
Illinois,Cook,60476,5.8
Florida,Brevard,32909,5.8
New Jersey,Gloucester,08080,5.8
Virginia,Norfolk City,23517,5.8
Ohio,Franklin,43223,5.8
Connecticut,Fairfield,06801,5.8
Ohio,Darke,45388,5.8
Iowa,Linn,52352,5.8
Florida,Miami-Dade,33166,5.79
Louisiana,East Baton Rouge,70810,5.79
Florida,Miami-Dade,33136,5.79
California,San Bernardino,92405,5.79
Florida,Hillsborough,33614,5.79
Illinois,Kendall,60537,5.79
Florida,Orange,32811,5.78
Connecticut,New Haven,06770,5.78
New Jersey,Cumberland,08323,5.78
Minnesota,Faribault,56033,5.78
New York,Kings,11205,5.78
Iowa,Guthrie,50164,5.78
Connecticut,Fairfield,06905,5.77
Delaware,Sussex,19940,5.77
Nebraska,Gage,68301,5.77
Florida,Sarasota,34237,5.77
Iowa,Sioux,51239,5.76
New Jersey,Morris,07803,5.76
Ohio,Wood,43462,5.76
Rhode Island,Providence,02859,5.76
Wisconsin,Sauk,53937,5.76
Minnesota,Lyon,56169,5.76
Illinois,Saint Clair,62240,5.75
New Jersey,Burlington,08052,5.75
Oklahoma,Oklahoma,73169,5.75
Maryland,Allegany,21555,5.75
California,Fresno,93622,5.74
New Jersey,Sussex,07461,5.74
Arkansas,Benton,72736,5.74
Iowa,Webster,50544,5.74
Connecticut,Hartford,06110,5.74
Connecticut,Fairfield,06811,5.74
Maryland,Dorchester,21648,5.74
Wisconsin,Sauk,53961,5.73
New York,Nassau,11520,5.73
Virginia,Culpeper,22736,5.73
New Jersey,Burlington,08057,5.73
California,Riverside,92236,5.73
Virginia,Caroline,22514,5.72
New Jersey,Gloucester,08097,5.72
Connecticut,New London,06379,5.72
Arkansas,White,72085,5.71
Connecticut,Litchfield,06790,5.71
New Jersey,Camden,08035,5.71
Iowa,Polk,50226,5.71
Virginia,Stafford,22556,5.7
Connecticut,Windham,06266,5.7
Iowa,Winneshiek,52144,5.7
Ohio,Franklin,43203,5.7
Ohio,Cuyahoga,44118,5.69
Michigan,Wayne,48240,5.69
Pennsylvania,Mercer,16114,5.69
California,Calaveras,95254,5.69
Illinois,Adams,62338,5.69
Ohio,Hamilton,45224,5.68
New Jersey,Middlesex,08879,5.68
Ohio,Clark,45369,5.67
Louisiana,East Baton Rouge,70817,5.67
Oklahoma,Delaware,74364,5.67
Iowa,Jones,52321,5.67
Iowa,Dubuque,52073,5.67
Nebraska,Douglas,68064,5.67
Connecticut,Litchfield,06793,5.67
Ohio,Hamilton,45207,5.67
Florida,Pinellas,33713,5.67
Iowa,Hamilton,50231,5.66
New York,New York,10030,5.66
Florida,Leon,32305,5.65
Nebraska,Lancaster,68339,5.65
Ohio,Hamilton,45239,5.65
Ohio,Stark,44666,5.65
Illinois,Tazewell,61535,5.65
Iowa,Clay,51357,5.64
Michigan,Wayne,48146,5.64
Wisconsin,Manitowoc,54227,5.63
Connecticut,Fairfield,06907,5.63
Virginia,Chesapeake City,23321,5.63
New Jersey,Camden,08030,5.62
North Dakota,Pembina,58225,5.62
California,Calaveras,95252,5.62
California,Fresno,93656,5.62
Louisiana,Bossier,71006,5.62
Illinois,DeKalb,60548,5.62
Michigan,Bay,48747,5.62
Illinois,Clinton,62245,5.62
Illinois,Woodford,61760,5.62
Iowa,Carroll,51436,5.62
Maryland,Dorchester,21631,5.61
New York,Rockland,10974,5.61
Iowa,Keokuk,52248,5.61
Iowa,Adair,50002,5.61
Pennsylvania,Franklin,17221,5.61
North Carolina,Currituck,27958,5.61
Georgia,Newton,30016,5.6
Maryland,Dorchester,21869,5.6
Florida,Hillsborough,33634,5.6
Maryland,Harford,21034,5.6
Connecticut,Fairfield,06853,5.6
Illinois,Cook,60660,5.6
Missouri,Jefferson,63019,5.6
Illinois,Clinton,62215,5.59
Nevada,Clark,89115,5.59
Connecticut,Fairfield,06870,5.59
California,Kern,93225,5.59
Louisiana,Saint Tammany,70437,5.58
Louisiana,East Baton Rouge,70812,5.58
Connecticut,Middlesex,06424,5.57
Maryland,Queen Annes,21623,5.57
Michigan,Macomb,48021,5.57
Florida,Palm Beach,33435,5.56
Arkansas,Benton,72722,5.56
Missouri,Jefferson,63048,5.56
Georgia,DeKalb,30294,5.56
Ohio,Cuyahoga,44111,5.56
Wyoming,Laramie,82060,5.56
Iowa,Scott,52769,5.56
New Jersey,Cumberland,08324,5.56
Ohio,Putnam,45876,5.56
Illinois,La Salle,60470,5.56
Connecticut,Fairfield,06820,5.55
Louisiana,Livingston,70785,5.55
New Jersey,Camden,08021,5.55
Nevada,Clark,89086,5.55
New Jersey,Burlington,08048,5.55
Illinois,Cook,60090,5.55
Connecticut,Fairfield,06851,5.54
Massachusetts,Essex,01904,5.54
California,Imperial,92251,5.54
Michigan,Oakland,48030,5.54
Michigan,Oakland,48341,5.54
California,San Joaquin,95231,5.54
New York,Putnam,10524,5.53
Oklahoma,Comanche,73527,5.53
Wisconsin,Jefferson,53551,5.53
Ohio,Warren,45054,5.53
Louisiana,East Baton Rouge,70815,5.53
Iowa,Henry,52654,5.53
Maryland,Worcester,21863,5.53
North Carolina,Currituck,27947,5.52
Virginia,Newport News City,23607,5.52
California,Riverside,92240,5.52
Florida,Palm Beach,33444,5.52
Michigan,Shiawassee,48476,5.52
Connecticut,New Haven,06512,5.51
Wisconsin,Trempealeau,54627,5.51
Iowa,Delaware,52237,5.51
Arkansas,Washington,72769,5.51
Pennsylvania,Indiana,15729,5.51
Illinois,Saint Clair,62282,5.51
Iowa,Jackson,52069,5.51
Louisiana,Jefferson,70123,5.5
New Jersey,Gloucester,08344,5.5
Iowa,Cedar,52216,5.5
North Dakota,Cass,58048,5.5
New Jersey,Camden,08059,5.5
Illinois,Will,60433,5.49
Virginia,Fauquier,22734,5.49
Illinois,Sangamon,62545,5.49
New Jersey,Bergen,07022,5.49
Pennsylvania,Centre,16829,5.48
Illinois,DeKalb,60550,5.48
Iowa,Marshall,50120,5.48
Louisiana,Orleans,70124,5.47
Iowa,Cherokee,51035,5.47
Nebraska,Adams,68950,5.47
Virginia,Prince William,20111,5.47
Rhode Island,Providence,02858,5.46
Illinois,Cook,60608,5.46
Illinois,Cook,60074,5.46
Maryland,Prince Georges,20706,5.45
Illinois,McLean,61770,5.45
Ohio,Hancock,45816,5.45
Illinois,Woodford,61561,5.45
Louisiana,Avoyelles,71362,5.45
Wisconsin,Dodge,53059,5.45
Nebraska,Douglas,68142,5.45
Virginia,Newport News City,23605,5.45
Tennessee,Shelby,38116,5.44
New Jersey,Gloucester,08071,5.44
Maryland,Wicomico,21856,5.44
Connecticut,Hartford,06042,5.43
Nevada,Clark,89007,5.43
Louisiana,East Baton Rouge,70809,5.43
Illinois,Grundy,60424,5.43
Iowa,Louisa,52640,5.42
California,Kern,93501,5.42
New York,Rockland,10977,5.42
New Jersey,Camden,08007,5.42
Wisconsin,Dodge,53050,5.42
Iowa,Jasper,50168,5.42
Florida,Pasco,34668,5.42
Iowa,Keokuk,50136,5.42
Iowa,Pottawattamie,51549,5.42
New York,Putnam,10516,5.42
New Jersey,Warren,07863,5.42
California,Los Angeles,90003,5.42
Georgia,Fulton,30291,5.41
Maryland,Dorchester,21613,5.41
Illinois,Cook,60638,5.41
North Dakota,Bottineau,58750,5.41
California,Contra Costa,94520,5.41
Iowa,Decatur,50067,5.41
Iowa,Warren,50061,5.4
Ohio,Hamilton,45229,5.4
Pennsylvania,Westmoreland,15623,5.4
Nebraska,Saunders,68073,5.4
Massachusetts,Worcester,01604,5.39
Wisconsin,Dodge,53078,5.39
Louisiana,Tangipahoa,70455,5.39
New Jersey,Union,07083,5.39
Illinois,Clinton,62216,5.39
Connecticut,Litchfield,06018,5.39
Maryland,Harford,21132,5.39
Illinois,Whiteside,61252,5.38
New York,Bronx,10453,5.38
New Jersey,Essex,07003,5.38
Oklahoma,Comanche,73541,5.37
Iowa,Keokuk,52576,5.37
Florida,Orange,32835,5.37
Nebraska,Lancaster,68336,5.37
Nebraska,Adams,68973,5.37
Connecticut,Hartford,06074,5.37
Connecticut,Hartford,06111,5.37
Maryland,Cecil,21904,5.37
Delaware,Sussex,19956,5.36
Connecticut,Hartford,06082,5.36
California,Riverside,92567,5.36
District of Columbia,District of Columbia,20019,5.36
Iowa,Pottawattamie,51536,5.36
North Dakota,Pembina,58282,5.36
Maryland,Somerset,21838,5.36
Iowa,Warren,50118,5.36
Florida,Hillsborough,33534,5.35
Connecticut,Middlesex,06417,5.35
Florida,Polk,33838,5.35
Rhode Island,Providence,02861,5.35
California,Plumas,96105,5.35
New Jersey,Hunterdon,08829,5.35
Nebraska,Lancaster,68526,5.34
Florida,Miami-Dade,33172,5.34
New Jersey,Monmouth,07735,5.34
Kansas,Brown,66424,5.34
Illinois,Rock Island,61244,5.34
Illinois,Woodford,61516,5.33
Ohio,Ashtabula,44099,5.33
Missouri,Jefferson,63020,5.33
Louisiana,Saint Tammany,70435,5.33
Illinois,Madison,62067,5.33
Illinois,McLean,61745,5.33
Missouri,Jefferson,63051,5.33
Illinois,Peoria,61606,5.33
Iowa,Obrien,51245,5.32
Virginia,Norfolk City,23504,5.32
Florida,Manatee,34251,5.31
Maryland,Frederick,21757,5.31
New Jersey,Morris,07405,5.31
Illinois,Saint Clair,62226,5.31
Ohio,Seneca,44802,5.31
Illinois,Randolph,62278,5.31
New Jersey,Bergen,07026,5.31
Louisiana,East Baton Rouge,70791,5.31
Illinois,DuPage,60184,5.31
New Jersey,Hudson,07306,5.31
Virginia,Prince William,22172,5.3
Iowa,Scott,52765,5.3
Maryland,Prince Georges,20707,5.3
Iowa,Dallas,50109,5.3
Connecticut,New London,06334,5.3
Ohio,Hamilton,45212,5.3
Maryland,Allegany,21545,5.29
Connecticut,Hartford,06013,5.29
New York,Westchester,10596,5.29
Illinois,Christian,62546,5.29
Nevada,Clark,89107,5.29
California,San Joaquin,95215,5.29
New Jersey,Gloucester,08090,5.28
Ohio,Cuyahoga,44128,5.28
Maryland,Charles,20664,5.28
Connecticut,New Haven,06716,5.27
Oklahoma,Okmulgee,74047,5.27
Minnesota,Lincoln,56178,5.27
Colorado,Mesa,81524,5.27
Arizona,Pima,85641,5.27
New Jersey,Sussex,07439,5.27
Georgia,DeKalb,30032,5.27
Florida,Saint Johns,32145,5.27
Illinois,Lee,61318,5.26
Iowa,Dubuque,52045,5.26
Florida,Broward,33319,5.26
Florida,Marion,34475,5.26
Florida,Seminole,32773,5.26
Virginia,Prince William,20109,5.26
New Jersey,Bergen,07621,5.26
Virginia,Culpeper,22735,5.26
Illinois,Adams,62351,5.26
Louisiana,Livingston,70711,5.25
Illinois,Rock Island,61257,5.25
Virginia,Chesapeake City,23323,5.25
Iowa,Sioux,51003,5.25
Florida,Broward,33064,5.25
Arizona,Maricopa,85015,5.24
California,Riverside,92571,5.24
Iowa,Palo Alto,50528,5.24
New Jersey,Morris,07935,5.24
Iowa,Shelby,51562,5.24
Iowa,Boone,50212,5.24
Iowa,Washington,52327,5.23
New Jersey,Bergen,07601,5.22
North Dakota,McHenry,58790,5.22
Illinois,Cook,60008,5.22
New Jersey,Hudson,07305,5.22
Maryland,Prince Georges,20781,5.22
Connecticut,New London,06339,5.22
Pennsylvania,Philadelphia,19121,5.22
Minnesota,Dakota,55065,5.22
Maryland,Somerset,21817,5.21
California,Merced,95388,5.21
Michigan,Muskegon,49303,5.21
Ohio,Cuyahoga,44121,5.21
Maryland,Baltimore City,21211,5.21
Missouri,Saint Louis City,63118,5.2
California,Santa Barbara,93434,5.2
Iowa,Lee,52625,5.2
Pennsylvania,Centre,16872,5.19
Illinois,Rock Island,61278,5.19
Iowa,Marion,50214,5.19
Ohio,Ottawa,43416,5.19
New York,Kings,11237,5.19
Illinois,Cook,60655,5.19
Iowa,Shelby,51446,5.19
Wisconsin,Waukesha,53153,5.18
Kentucky,Pendleton,41033,5.18
Connecticut,Hartford,06088,5.18
New York,Dutchess,12508,5.18
Illinois,Cook,60455,5.18
Iowa,Iowa,52203,5.17
Illinois,Jefferson,62889,5.17
Ohio,Hamilton,45232,5.17
Illinois,Jackson,62907,5.17
California,Fresno,93662,5.17
Maryland,Queen Annes,21657,5.17
New Jersey,Hunterdon,08804,5.16
Massachusetts,Berkshire,01236,5.16
Ohio,Cuyahoga,44040,5.16
Delaware,Sussex,19947,5.16
New Jersey,Passaic,07011,5.16
Florida,Orange,32821,5.16
New Jersey,Burlington,08054,5.16
Michigan,Oakland,48237,5.15
Maryland,Baltimore City,21218,5.15
Georgia,Fayette,30214,5.15
Florida,Volusia,32763,5.14
Massachusetts,Suffolk,02128,5.14
Maryland,Prince Georges,20721,5.14
Virginia,Caroline,22535,5.14
Massachusetts,Worcester,01475,5.14
Illinois,Monroe,62244,5.14
Iowa,Madison,50072,5.14
Maryland,Allegany,21529,5.14
New Jersey,Mercer,08611,5.14
Florida,Manatee,34208,5.13
North Carolina,Currituck,27939,5.13
Florida,Palm Beach,33445,5.13
Ohio,Hamilton,45251,5.13
Wisconsin,Sauk,53583,5.13
Ohio,Cuyahoga,44119,5.13
Illinois,Cook,60634,5.13
Connecticut,Fairfield,06470,5.13
California,Stanislaus,95360,5.13
Illinois,Cook,60458,5.13
Georgia,DeKalb,30038,5.12
Iowa,Dubuque,52065,5.12
Iowa,Crawford,51467,5.12
Florida,Duval,32219,5.12
Iowa,Fayette,52135,5.12
Illinois,Madison,62087,5.12
Iowa,Lee,52619,5.12
Florida,Franklin,32320,5.12
Iowa,Cherokee,51037,5.11
Maryland,Worcester,21811,5.11
Florida,Pasco,33545,5.11
Iowa,Delaware,50654,5.11
Illinois,Cook,60482,5.1
New Jersey,Morris,07801,5.1
Maryland,Talbot,21652,5.1
California,Contra Costa,94804,5.1
New York,Putnam,10541,5.09
Maine,Lincoln,04564,5.09
Ohio,Union,43045,5.09
Iowa,Lyon,51246,5.09
New Jersey,Burlington,08562,5.09
New Hampshire,Grafton,03561,5.09
Illinois,Randolph,62237,5.09
Arizona,Maricopa,85043,5.09
New Jersey,Camden,08004,5.09
Iowa,Bremer,50666,5.08
Maryland,Prince Georges,20712,5.08
Iowa,Mills,51533,5.08
New York,Queens,11413,5.08
Georgia,Fulton,30344,5.08
New York,Kings,11211,5.08
Connecticut,Hartford,06078,5.08
Wisconsin,Dunn,54739,5.07
Missouri,Franklin,63013,5.07
Virginia,Suffolk City,23435,5.07
Wisconsin,Outagamie,54913,5.07
Virginia,Richmond City,23222,5.06
Iowa,Henry,52644,5.06
Pennsylvania,Franklin,17219,5.06
Maryland,Worcester,21864,5.06
Michigan,Calhoun,49011,5.06
Maryland,Baltimore City,21230,5.06
Florida,Pinellas,33712,5.06
Ohio,Wood,43437,5.06
New Jersey,Gloucester,08343,5.06
Illinois,Woodford,61738,5.05
Massachusetts,Worcester,01510,5.05
California,Fresno,93648,5.05
New Jersey,Passaic,07508,5.05
Iowa,Sioux,51036,5.05
Michigan,Ingham,48892,5.05
Illinois,Madison,62097,5.05
Florida,Hernando,34614,5.05
Wisconsin,Milwaukee,53212,5.05
Florida,Lee,33901,5.05
Illinois,Woodford,61530,5.05
Missouri,Jefferson,63012,5.05
New Jersey,Atlantic,08317,5.04
Ohio,Delaware,43066,5.04
Maryland,Saint Marys,20626,5.04
Virginia,Loudoun,20129,5.04
New York,Westchester,10535,5.04
Connecticut,Windham,06259,5.04
Iowa,Clayton,52159,5.04
Iowa,Iowa,52334,5.04
Colorado,Garfield,81652,5.04
Louisiana,Natchitoches,71456,5.03
Ohio,Cuyahoga,44102,5.03
Illinois,Kankakee,60917,5.03
Ohio,Cuyahoga,44110,5.03
Ohio,Cuyahoga,44113,5.03
Illinois,Woodford,61742,5.03
South Carolina,Charleston,29403,5.03
Ohio,Lucas,43504,5.02
Pennsylvania,Westmoreland,15677,5.02
Illinois,Lee,60530,5.02
California,Riverside,92570,5.02
Ohio,Montgomery,45426,5.02
California,Monterey,93926,5.02
Illinois,Saint Clair,62260,5.02
Georgia,DeKalb,30288,5.02
Iowa,Cherokee,51014,5.02
Oklahoma,Oklahoma,73049,5.02
Illinois,Knox,61472,5.02
Pennsylvania,Monroe,18302,5.02
New York,Rockland,10976,5.01
Maryland,Baltimore City,21215,5.01
Iowa,Dubuque,52039,5.01
Illinois,Cook,60656,5.01
Florida,Collier,34120,5.01
Ohio,Trumbull,44491,5.01
Connecticut,Tolland,06029,5.01
Florida,Broward,33068,5
Illinois,Lake,60020,5
Ohio,Seneca,44841,5
Iowa,Grundy,50609,5
Delaware,New Castle,19806,5
Arizona,Maricopa,85007,5
Michigan,Monroe,48117,5
Iowa,Harrison,51546,5
Michigan,Macomb,48015,4.99
Wisconsin,Dane,53515,4.99
Connecticut,Litchfield,06776,4.99
Connecticut,New Haven,06517,4.99
North Dakota,Stark,58652,4.99
New Jersey,Ocean,08005,4.98
Iowa,Jones,52305,4.98
California,Sacramento,95817,4.98
Massachusetts,Middlesex,01852,4.98
Florida,Pinellas,33705,4.97
New Jersey,Sussex,07462,4.97
Maryland,Charles,20625,4.97
Connecticut,Fairfield,06482,4.97
North Dakota,Ward,58746,4.97
New Jersey,Morris,07850,4.97
California,Monterey,95012,4.97
Connecticut,New Haven,06403,4.97
Illinois,Williamson,62974,4.97
New Jersey,Burlington,08022,4.97
Illinois,Rock Island,61242,4.97
Maryland,Frederick,21758,4.96
North Dakota,Sargent,58060,4.96
Nebraska,Lancaster,68428,4.96
New Jersey,Union,07204,4.96
Florida,Osceola,34743,4.96
Iowa,Muscatine,52749,4.96
Nebraska,Saunders,68648,4.95
Missouri,Jefferson,63016,4.95
Illinois,Kane,60109,4.95
Idaho,Power,83271,4.95
Ohio,Mahoning,44452,4.95
Ohio,Lucas,43613,4.95
Connecticut,Fairfield,06896,4.95
Maryland,Garrett,21536,4.95
New Jersey,Monmouth,07721,4.95
Wisconsin,Waukesha,53146,4.95
Ohio,Lucas,43542,4.94
Florida,Jackson,32443,4.94
Iowa,Lyon,51235,4.94
New Jersey,Hunterdon,08887,4.94
North Dakota,Walsh,58270,4.94
Maryland,Montgomery,20886,4.94
New Jersey,Sussex,07871,4.94
New Jersey,Middlesex,08828,4.94
New York,Rockland,10970,4.94
New Jersey,Mercer,08638,4.93
Oklahoma,Oklahoma,73104,4.93
New Hampshire,Carroll,03875,4.93
New York,Suffolk,11701,4.93
Connecticut,Fairfield,06825,4.93
Iowa,Henry,52649,4.93
Illinois,Tazewell,61747,4.93
Illinois,Peoria,61559,4.93
Iowa,Wapello,52536,4.93
Wisconsin,Sauk,53943,4.92
Pennsylvania,Bedford,16650,4.92
New Jersey,Burlington,08088,4.92
California,Riverside,92254,4.92
Illinois,DuPage,60527,4.92
Ohio,Cuyahoga,44127,4.92
Connecticut,Litchfield,06778,4.92
Illinois,Saint Clair,62239,4.92
Iowa,Linn,52324,4.92
Maryland,Cecil,21911,4.92
Florida,Columbia,32038,4.92
Illinois,Knox,61458,4.91
Pennsylvania,Delaware,19050,4.91
Connecticut,Litchfield,06795,4.91
Hawaii,Hawaii,96777,4.91
Ohio,Hamilton,45246,4.91
Maryland,Charles,20662,4.91
Iowa,Davis,52552,4.9
Arizona,Pima,85757,4.9
Connecticut,New Haven,06410,4.9
Connecticut,Hartford,06019,4.9
Wisconsin,Dane,53598,4.9
Iowa,Franklin,50633,4.9
Ohio,Cuyahoga,44112,4.89
Nebraska,Douglas,68069,4.89
Ohio,Mercer,45846,4.89
Iowa,Webster,50543,4.89
Virginia,Orange,22508,4.89
Massachusetts,Essex,01906,4.89
Massachusetts,Middlesex,01851,4.89
Arizona,Maricopa,85307,4.89
Minnesota,Clay,56549,4.89
Iowa,Grundy,50624,4.89
Georgia,Muscogee,31907,4.88
North Dakota,Emmons,58552,4.88
Virginia,Warren,22642,4.88
Michigan,Genesee,48519,4.88
California,San Bernardino,92371,4.88
Iowa,Sac,51458,4.88
Wisconsin,Sauk,53561,4.88
New York,Ulster,12489,4.88
Iowa,Delaware,52038,4.88
Iowa,Story,50046,4.87
New Jersey,Middlesex,07064,4.87
New Jersey,Hudson,07032,4.87
Minnesota,Chippewa,56222,4.87
Connecticut,New London,06415,4.87
Virginia,Prince William,20181,4.86
Indiana,Randolph,47358,4.86
Nebraska,Otoe,68448,4.86
Illinois,DuPage,60157,4.86
Connecticut,Fairfield,06830,4.86
Ohio,Summit,44221,4.86
Louisiana,East Feliciana,70777,4.86
Massachusetts,Hampden,01080,4.86
Maryland,Saint Marys,20624,4.86
Oklahoma,Comanche,73538,4.86
California,Los Angeles,90044,4.86
Rhode Island,Providence,02904,4.85
North Dakota,Burleigh,58558,4.85
Michigan,Monroe,49270,4.85
New Jersey,Camden,08009,4.85
Iowa,Lyon,51243,4.85
Iowa,Jasper,50135,4.85
Iowa,Jasper,50054,4.85
Nevada,Lyon,89408,4.85
Iowa,Clarke,50275,4.85
Maryland,Allegany,21521,4.85
Illinois,Tazewell,61755,4.85
North Dakota,Kidder,58482,4.85
Louisiana,Bossier,71037,4.84
Iowa,Davis,52537,4.84
Delaware,Sussex,19950,4.84
Connecticut,Litchfield,06763,4.84
Illinois,Saint Clair,62254,4.84
Idaho,Lincoln,83324,4.84
Minnesota,Carver,55367,4.84
California,Contra Costa,94572,4.84
Wisconsin,Outagamie,54944,4.84
Iowa,Dallas,50063,4.84
Michigan,Berrien,49129,4.83
Florida,Broward,33312,4.83
New Hampshire,Cheshire,03465,4.83
Florida,Broward,33334,4.83
New Jersey,Atlantic,08037,4.83
Connecticut,New Haven,06471,4.83
Iowa,Marshall,50141,4.82
Illinois,DuPage,60515,4.82
New Jersey,Sussex,07874,4.82
North Dakota,Cass,58079,4.82
Delaware,New Castle,19703,4.82
Connecticut,Middlesex,06480,4.82
California,Calaveras,95228,4.82
